Stock_Price,Strike_Price,Time_to_Maturity,Interest_Rate,Option_Price,Option_Type,Volatility,Implied Volatility
128.51,105,155,0.0026,1.32,1,0.220823962,0.2744
128.51,110,155,0.0026,2.03,1,0.220823962,0.2643
128.51,115,155,0.0026,3.05,1,0.220823962,0.2575
128.51,120,155,0.0026,4.51,1,0.220823962,0.2514
128.51,125,155,0.0026,6.45,1,0.220823962,0.2472
128.51,130,155,0.0026,8.99,1,0.220823962,0.2439
128.51,135,155,0.0026,11.9,1,0.220823962,0.2429
128.51,140,155,0.0026,15.35,1,0.220823962,0.244
128.51,145,155,0.0026,19.3,1,0.220823962,0.2447
128.51,150,155,0.0026,24.1,1,0.220823962,0.2562
128.51,155,155,0.0026,32.99,1,0.220823962,0.2649
128.51,160,155,0.0026,33.35,1,0.220823962,0.2747
128.51,180,155,0.0026,52.4,1,0.220823962,0.3424
128.51,34.29,183,0.0026,0.02,1,0.220823962,0.6406
128.51,35.71,183,0.0026,0.02,1,0.220823962,0.6172
128.51,37.14,183,0.0026,0.02,1,0.220823962,0.6016
128.51,38.57,183,0.0026,0.02,1,0.220823962,0.5859
128.51,40,183,0.0026,0.03,1,0.220823962,0.5703
128.51,41.43,183,0.0026,0.02,1,0.220823962,0.5664
128.51,42.86,183,0.0026,0.02,1,0.220823962,0.5469
128.51,44.29,183,0.0026,0.02,1,0.220823962,0.5313
128.51,45.71,183,0.0026,0.03,1,0.220823962,0.5313
128.51,47.14,183,0.0026,0.02,1,0.220823962,0.5156
128.51,48.57,183,0.0026,0.03,1,0.220823962,0.5
128.51,50,183,0.0026,0.03,1,0.220823962,0.5332
128.51,51.43,183,0.0026,0.05,1,0.220823962,0.502
128.51,52.86,183,0.0026,0.04,1,0.220823962,0.5137
128.51,54.29,183,0.0026,0.05,1,0.220823962,0.4981
128.51,55.71,183,0.0026,0.04,1,0.220823962,0.4922
128.51,57.14,183,0.0026,0.04,1,0.220823962,0.4854
128.51,58.57,183,0.0026,0.08,1,0.220823962,0.4717
128.51,60,183,0.0026,0.08,1,0.220823962,0.4648
128.51,61.43,183,0.0026,0.09,1,0.220823962,0.457
128.51,62.86,183,0.0026,0.08,1,0.220823962,0.4492
128.51,64.29,183,0.0026,0.11,1,0.220823962,0.4365
128.51,65.71,183,0.0026,0.15,1,0.220823962,0.4277
128.51,67.14,183,0.0026,0.1,1,0.220823962,0.4199
128.51,68.57,183,0.0026,0.2,1,0.220823962,0.4111
128.51,70,183,0.0026,0.17,1,0.220823962,0.4028
128.51,71.43,183,0.0026,0.17,1,0.220823962,0.3945
128.51,72.86,183,0.0026,0.16,1,0.220823962,0.3887
128.51,74.29,183,0.0026,0.18,1,0.220823962,0.3799
128.51,75.71,183,0.0026,0.32,1,0.220823962,0.3711
128.51,77.14,183,0.0026,0.2,1,0.220823962,0.3643
128.51,78.57,183,0.0026,0.24,1,0.220823962,0.3579
128.51,80,183,0.0026,0.25,1,0.220823962,0.3506
128.51,81.43,183,0.0026,0.26,1,0.220823962,0.3413
128.51,82.86,183,0.0026,0.37,1,0.220823962,0.3377
128.51,84.29,183,0.0026,0.35,1,0.220823962,0.3315
128.51,85.71,183,0.0026,0.4,1,0.220823962,0.3252
128.51,87.14,183,0.0026,0.38,1,0.220823962,0.3169
128.51,88.57,183,0.0026,0.58,1,0.220823962,0.3113
128.51,90,183,0.0026,0.49,1,0.220823962,0.3066
128.51,91.43,183,0.0026,0.55,1,0.220823962,0.3013
128.51,92.86,183,0.0026,0.6,1,0.220823962,0.2966
128.51,94.29,183,0.0026,0.78,1,0.220823962,0.2922
128.51,95.71,183,0.0026,0.75,1,0.220823962,0.2883
128.51,97.14,183,0.0026,0.98,1,0.220823962,0.2844
128.51,98.57,183,0.0026,0.94,1,0.220823962,0.2805
128.51,100,183,0.0026,1.06,1,0.220823962,0.2774
128.51,100.71,183,0.0026,1.21,1,0.220823962,0.2755
128.51,101.43,183,0.0026,1.19,1,0.220823962,0.2734
128.51,102.14,183,0.0026,1.48,1,0.220823962,0.2725
128.51,102.86,183,0.0026,1.4,1,0.220823962,0.2705
128.51,103.57,183,0.0026,1.41,1,0.220823962,0.2692
128.51,104.29,183,0.0026,1.48,1,0.220823962,0.268
128.51,105,183,0.0026,1.59,1,0.220823962,0.2666
128.51,105.71,183,0.0026,1.76,1,0.220823962,0.2645
128.51,106.43,183,0.0026,1.77,1,0.220823962,0.2637
128.51,107.14,183,0.0026,1.87,1,0.220823962,0.2622
128.51,108.57,183,0.0026,2.23,1,0.220823962,0.2603
128.51,110,183,0.0026,2.38,1,0.220823962,0.2578
128.51,111.43,183,0.0026,2.74,1,0.220823962,0.2564
128.51,112.86,183,0.0026,3.1,1,0.220823962,0.2539
128.51,113.57,183,0.0026,3.15,1,0.220823962,0.2535
128.51,114.29,183,0.0026,3.45,1,0.220823962,0.2516
128.51,115,183,0.0026,3.5,1,0.220823962,0.2514
128.51,115.71,183,0.0026,3.67,1,0.220823962,0.2509
128.51,116.43,183,0.0026,3.9,1,0.220823962,0.25
128.51,117.14,183,0.0026,4.1,1,0.220823962,0.249
128.51,117.86,183,0.0026,4.5,1,0.220823962,0.2476
128.51,118.57,183,0.0026,4.5,1,0.220823962,0.2476
128.51,120,183,0.0026,5,1,0.220823962,0.2468
128.51,121.43,183,0.0026,5.5,1,0.220823962,0.2449
128.51,122.86,183,0.0026,6.1,1,0.220823962,0.245
128.51,125.71,183,0.0026,7.35,1,0.220823962,0.2421
128.51,128.57,183,0.0026,8.75,1,0.220823962,0.2405
128.51,130,183,0.0026,9.45,1,0.220823962,0.2396
128.51,131.43,183,0.0026,10.25,1,0.220823962,0.2391
128.51,132.86,183,0.0026,11.15,1,0.220823962,0.2376
128.51,134.29,183,0.0026,12.35,1,0.220823962,0.2378
128.51,135,183,0.0026,12.46,1,0.220823962,0.2391
128.51,135.71,183,0.0026,14.8,1,0.220823962,0.2373
128.51,137.14,183,0.0026,14.45,1,0.220823962,0.2371
128.51,140,183,0.0026,15.85,1,0.220823962,0.2368
128.51,145,183,0.0026,25.5,1,0.220823962,0.2405
128.51,150,183,0.0026,26.15,1,0.220823962,0.2456
128.51,155,183,0.0026,31.78,1,0.220823962,0.2506
128.51,160,183,0.0026,33.92,1,0.220823962,0.2606
128.51,165,183,0.0026,38,1,0.220823962,0.2714
128.51,170,183,0.0026,49.05,1,0.220823962,0.2847
128.51,175,183,0.0026,55.3,1,0.220823962,0.2991
128.51,180,183,0.0026,58.65,1,0.220823962,0.3115
128.51,185,183,0.0026,61.25,1,0.220823962,0.3262
128.51,190,183,0.0026,61.81,1,0.220823962,0.3482
128.51,195,183,0.0026,69,1,0.220823962,0.3652
128.51,80,274,0.0026,0.75,1,0.220823962,0.3189
128.51,85,274,0.0026,0.64,1,0.220823962,0.3047
128.51,90,274,0.0026,0.95,1,0.220823962,0.2925
128.51,95,274,0.0026,1.36,1,0.220823962,0.2822
128.51,100,274,0.0026,2.02,1,0.220823962,0.2736
128.51,105,274,0.0026,2.74,1,0.220823962,0.2666
128.51,110,274,0.0026,3.82,1,0.220823962,0.2608
128.51,115,274,0.0026,5.25,1,0.220823962,0.2571
128.51,120,274,0.0026,7.25,1,0.220823962,0.2528
128.51,125,274,0.0026,9.2,1,0.220823962,0.2498
128.51,130,274,0.0026,11.75,1,0.220823962,0.2466
128.51,135,274,0.0026,14.6,1,0.220823962,0.2456
128.51,140,274,0.0026,19.6,1,0.220823962,0.244
128.51,145,274,0.0026,28.58,1,0.220823962,0.2435
128.51,160,274,0.0026,40.35,1,0.220823962,0.2517
128.51,165,274,0.0026,41.5,1,0.220823962,0.2571
128.51,175,274,0.0026,50.6,1,0.220823962,0.2699
128.51,180,274,0.0026,54.45,1,0.220823962,0.2797
128.51,75,337,0.0026,0.5,1,0.220823962,0.3247
128.51,80,337,0.0026,0.84,1,0.220823962,0.3109
128.51,85,337,0.0026,1.09,1,0.220823962,0.2996
128.51,90,337,0.0026,1.47,1,0.220823962,0.2913
128.51,95,337,0.0026,1.98,1,0.220823962,0.2828
128.51,100,337,0.0026,2.73,1,0.220823962,0.2765
128.51,105,337,0.0026,3.77,1,0.220823962,0.2719
128.51,110,337,0.0026,5,1,0.220823962,0.2665
128.51,115,337,0.0026,6.56,1,0.220823962,0.2621
128.51,120,337,0.0026,8.52,1,0.220823962,0.2589
128.51,125,337,0.0026,10.66,1,0.220823962,0.2544
128.51,130,337,0.0026,13.45,1,0.220823962,0.2539
128.51,135,337,0.0026,16.1,1,0.220823962,0.2511
128.51,140,337,0.0026,19.59,1,0.220823962,0.2506
128.51,145,337,0.0026,27.8,1,0.220823962,0.2507
128.51,150,337,0.0026,30.5,1,0.220823962,0.2501
128.51,155,337,0.0026,34,1,0.220823962,0.253
128.51,160,337,0.0026,37.05,1,0.220823962,0.2557
128.51,165,337,0.0026,42.35,1,0.220823962,0.2573
128.51,180,337,0.0026,52.35,1,0.220823962,0.2714
128.51,185,337,0.0026,56.65,1,0.220823962,0.2802
128.51,50,554,0.0026,0.24,1,0.220823962,0.3882
128.51,55,554,0.0026,0.35,1,0.220823962,0.3674
128.51,60,554,0.0026,0.58,1,0.220823962,0.3514
128.51,65,554,0.0026,0.7,1,0.220823962,0.3366
128.51,70,554,0.0026,1,1,0.220823962,0.3262
128.51,75,554,0.0026,1.41,1,0.220823962,0.3158
128.51,80,554,0.0026,1.88,1,0.220823962,0.3078
128.51,85,554,0.0026,2.49,1,0.220823962,0.3005
128.51,87.5,554,0.0026,3.04,1,0.220823962,0.2977
128.51,90,554,0.0026,3.3,1,0.220823962,0.2952
128.51,92.5,554,0.0026,4,1,0.220823962,0.2921
128.51,95,554,0.0026,4.25,1,0.220823962,0.2892
128.51,97.5,554,0.0026,4.86,1,0.220823962,0.2865
128.51,100,554,0.0026,5.41,1,0.220823962,0.2851
128.51,105,554,0.0026,6.7,1,0.220823962,0.2799
128.51,110,554,0.0026,8.41,1,0.220823962,0.2765
128.51,115,554,0.0026,10.28,1,0.220823962,0.2727
128.51,120,554,0.0026,12.36,1,0.220823962,0.2693
128.51,125,554,0.0026,14.76,1,0.220823962,0.2678
128.51,130,554,0.0026,17.45,1,0.220823962,0.2657
128.51,135,554,0.0026,20.3,1,0.220823962,0.2633
128.51,140,554,0.0026,23.7,1,0.220823962,0.2629
128.51,145,554,0.0026,26.8,1,0.220823962,0.2602
128.51,150,554,0.0026,30.65,1,0.220823962,0.26
128.51,155,554,0.0026,36.22,1,0.220823962,0.2604
128.51,160,554,0.0026,37.4,1,0.220823962,0.2589
128.51,165,554,0.0026,44.27,1,0.220823962,0.2585
128.51,170,554,0.0026,46.5,1,0.220823962,0.2545
128.51,175,554,0.0026,51.6,1,0.220823962,0.2552
128.51,180,554,0.0026,56.7,1,0.220823962,0.2633
128.51,185,554,0.0026,61.3,1,0.220823962,0.2604
128.51,190,554,0.0026,65.4,1,0.220823962,0.2535
128.51,195,554,0.0026,69.3,1,0.220823962,0.2556
29.9,28,1,0.0026,1.65,0,0.239882042,0.7344
29.9,28.5,1,0.0026,1.3,0,0.239882042,0.5703
29.9,29,1,0.0026,0.9,0,0.239882042,0.4453
29.9,29.5,1,0.0026,0.45,0,0.239882042,0.3203
29.9,30,1,0.0026,0.13,0,0.239882042,0.3125
29.9,30.5,1,0.0026,0.03,0,0.239882042,0.3203
29.9,31,1,0.0026,0.01,0,0.239882042,0.3906
29.9,31.5,1,0.0026,0.01,0,0.239882042,0.5313
29.9,32,1,0.0026,0.01,0,0.239882042,0.5938
29.9,32.5,1,0.0026,0.01,0,0.239882042,0.7188
29.9,33,1,0.0026,0.01,0,0.239882042,0.8125
29.9,26.5,8,0.0026,2.99,0,0.239882042,0.5996
29.9,27,8,0.0026,2.85,0,0.239882042,0.5137
29.9,27.5,8,0.0026,2.5,0,0.239882042,0.4434
29.9,28,8,0.0026,1.65,0,0.239882042,0.3711
29.9,28.5,8,0.0026,1.25,0,0.239882042,0.3184
29.9,29,8,0.0026,1,0,0.239882042,0.2617
29.9,29.5,8,0.0026,0.66,0,0.239882042,0.2393
29.9,30,8,0.0026,0.34,0,0.239882042,0.2305
29.9,30.5,8,0.0026,0.15,0,0.239882042,0.2178
29.9,31,8,0.0026,0.06,0,0.239882042,0.2227
29.9,31.5,8,0.0026,0.02,0,0.239882042,0.2324
29.9,32,8,0.0026,0.02,0,0.239882042,0.2344
29.9,32.5,8,0.0026,0.01,0,0.239882042,0.2813
29.9,33,8,0.0026,0.01,0,0.239882042,0.3594
29.9,33.5,8,0.0026,0.01,0,0.239882042,0.3984
29.9,34,8,0.0026,0.01,0,0.239882042,0.4453
29.9,34.5,8,0.0026,0.02,0,0.239882042,0.4844
29.9,35,8,0.0026,0.01,0,0.239882042,0.5234
29.9,35.5,8,0.0026,0.01,0,0.239882042,0.5156
29.9,36,8,0.0026,0.02,0,0.239882042,0.5469
29.9,36.5,8,0.0026,0.04,0,0.239882042,0.5781
29.9,37,8,0.0026,0.03,0,0.239882042,0.6094
29.9,25.5,15,0.0026,4.8,0,0.239882042,0.543
29.9,26.5,15,0.0026,3.05,0,0.239882042,0.4375
29.9,27,15,0.0026,2.95,0,0.239882042,0.3516
29.9,27.5,15,0.0026,2.48,0,0.239882042,0.3516
29.9,28,15,0.0026,2.27,0,0.239882042,0.3184
29.9,28.5,15,0.0026,1.02,0,0.239882042,0.2656
29.9,29,15,0.0026,1.15,0,0.239882042,0.25
29.9,29.5,15,0.0026,0.65,0,0.239882042,0.2363
29.9,30,15,0.0026,0.46,0,0.239882042,0.2227
29.9,30.5,15,0.0026,0.22,0,0.239882042,0.2158
29.9,31,15,0.0026,0.12,0,0.239882042,0.2139
29.9,31.5,15,0.0026,0.09,0,0.239882042,0.2188
29.9,32,15,0.0026,0.04,0,0.239882042,0.2227
29.9,32.5,15,0.0026,0.1,0,0.239882042,0.2461
29.9,33,15,0.0026,0.01,0,0.239882042,0.2813
29.9,33.5,15,0.0026,0.01,0,0.239882042,0.293
29.9,34,15,0.0026,0.03,0,0.239882042,0.3242
29.9,34.5,15,0.0026,0.01,0,0.239882042,0.3516
29.9,35,15,0.0026,0.03,0,0.239882042,0.3828
29.9,35.5,15,0.0026,0.03,0,0.239882042,0.4141
29.9,26,22,0.0026,3.45,0,0.239882042,0.4043
29.9,26.5,22,0.0026,3.05,0,0.239882042,0.3613
29.9,27,22,0.0026,2.63,0,0.239882042,0.3574
29.9,27.5,22,0.0026,2.68,0,0.239882042,0.3027
29.9,28,22,0.0026,1.99,0,0.239882042,0.2568
29.9,28.5,22,0.0026,1.29,0,0.239882042,0.2344
29.9,29,22,0.0026,1.05,0,0.239882042,0.2227
29.9,29.5,22,0.0026,0.63,0,0.239882042,0.2129
29.9,30,22,0.0026,0.52,0,0.239882042,0.2041
29.9,30.5,22,0.0026,0.26,0,0.239882042,0.2002
29.9,31,22,0.0026,0.15,0,0.239882042,0.1953
29.9,31.5,22,0.0026,0.07,0,0.239882042,0.1992
29.9,32,22,0.0026,0.07,0,0.239882042,0.2012
29.9,32.5,22,0.0026,0.02,0,0.239882042,0.2149
29.9,33,22,0.0026,0.01,0,0.239882042,0.2305
29.9,33.5,22,0.0026,0.06,0,0.239882042,0.2598
29.9,34,22,0.0026,0.1,0,0.239882042,0.2852
29.9,34.5,22,0.0026,0.05,0,0.239882042,0.293
29.9,25,29,0.0026,4.46,0,0.239882042,0.4277
29.9,26.5,29,0.0026,3.55,0,0.239882042,0.3516
29.9,27,29,0.0026,2.85,0,0.239882042,0.3106
29.9,27.5,29,0.0026,2.17,0,0.239882042,0.2637
29.9,28,29,0.0026,1.97,0,0.239882042,0.2432
29.9,28.5,29,0.0026,1.34,0,0.239882042,0.2168
29.9,29,29,0.0026,1.05,0,0.239882042,0.2183
29.9,29.5,29,0.0026,0.68,0,0.239882042,0.21
29.9,30,29,0.0026,0.53,0,0.239882042,0.1987
29.9,30.5,29,0.0026,0.38,0,0.239882042,0.1963
29.9,31,29,0.0026,0.22,0,0.239882042,0.1924
29.9,31.5,29,0.0026,0.25,0,0.239882042,0.1924
29.9,32,29,0.0026,0.05,0,0.239882042,0.1895
29.9,32.5,29,0.0026,0.13,0,0.239882042,0.1973
29.9,33,29,0.0026,0.08,0,0.239882042,0.2129
29.9,33.5,29,0.0026,0.07,0,0.239882042,0.2266
29.9,34,29,0.0026,0.08,0,0.239882042,0.25
29.9,35,29,0.0026,0.02,0,0.239882042,0.2774
29.9,22,36,0.0026,6.9,0,0.239882042,0.5938
29.9,25,36,0.0026,5.25,0,0.239882042,0.3838
29.9,26,36,0.0026,3.76,0,0.239882042,0.3164
29.9,27,36,0.0026,3,0,0.239882042,0.2793
29.9,28,36,0.0026,2.03,0,0.239882042,0.2188
29.9,29,36,0.0026,1.25,0,0.239882042,0.1987
29.9,30,36,0.0026,0.69,0,0.239882042,0.1914
29.9,31,36,0.0026,0.29,0,0.239882042,0.189
29.9,32,36,0.0026,0.1,0,0.239882042,0.1914
29.9,33,36,0.0026,0.04,0,0.239882042,0.1914
29.9,34,36,0.0026,0.03,0,0.239882042,0.2246
29.9,35,36,0.0026,0.01,0,0.239882042,0.2461
29.9,36,36,0.0026,0.01,0,0.239882042,0.2578
29.9,37,36,0.0026,0.01,0,0.239882042,0.3203
29.9,38,36,0.0026,0.01,0,0.239882042,0.3516
29.9,39,36,0.0026,0.02,0,0.239882042,0.3828
29.9,40,36,0.0026,0.02,0,0.239882042,0.4141
29.9,41,36,0.0026,0.01,0,0.239882042,0.4453
29.9,26,43,0.0026,3.55,0,0.239882042,0.2891
29.9,27,43,0.0026,2.87,0,0.239882042,0.2549
29.9,27.5,43,0.0026,2.49,0,0.239882042,0.2217
29.9,28,43,0.0026,2.15,0,0.239882042,0.2266
29.9,28.5,43,0.0026,1.28,0,0.239882042,0.207
29.9,29,43,0.0026,1.32,0,0.239882042,0.2095
29.9,29.5,43,0.0026,0.86,0,0.239882042,0.2026
29.9,30,43,0.0026,0.6,0,0.239882042,0.1997
29.9,30.5,43,0.0026,0.45,0,0.239882042,0.1919
29.9,32,43,0.0026,0.11,0,0.239882042,0.1919
29.9,23,64,0.0026,6.7,0,0.239882042,0.3916
29.9,24,64,0.0026,5.69,0,0.239882042,0.3389
29.9,25,64,0.0026,4.7,0,0.239882042,0.2871
29.9,26,64,0.0026,3.9,0,0.239882042,0.2373
29.9,27,64,0.0026,2.84,0,0.239882042,0.2285
29.9,28,64,0.0026,2,0,0.239882042,0.2056
29.9,29,64,0.0026,1.43,0,0.239882042,0.2002
29.9,30,64,0.0026,0.9,0,0.239882042,0.1958
29.9,31,64,0.0026,0.51,0,0.239882042,0.1914
29.9,32,64,0.0026,0.22,0,0.239882042,0.1904
29.9,33,64,0.0026,0.1,0,0.239882042,0.1904
29.9,34,64,0.0026,0.08,0,0.239882042,0.1983
29.9,35,64,0.0026,0.04,0,0.239882042,0.209
29.9,36,64,0.0026,0.02,0,0.239882042,0.2266
29.9,37,64,0.0026,0.01,0,0.239882042,0.2539
29.9,38,64,0.0026,0.03,0,0.239882042,0.2656
29.9,20,92,0.0026,9.15,0,0.239882042,0.4668
29.9,23,92,0.0026,6.7,0,0.239882042,0.3262
29.9,24,92,0.0026,5.85,0,0.239882042,0.2832
29.9,25,92,0.0026,5.15,0,0.239882042,0.2647
29.9,26,92,0.0026,4.15,0,0.239882042,0.2554
29.9,27,92,0.0026,2.88,0,0.239882042,0.2451
29.9,28,92,0.0026,2,0,0.239882042,0.2192
29.9,29,92,0.0026,1.75,0,0.239882042,0.2153
29.9,30,92,0.0026,1.2,0,0.239882042,0.2117
29.9,31,92,0.0026,0.73,0,0.239882042,0.2109
29.9,32,92,0.0026,0.48,0,0.239882042,0.2095
29.9,33,92,0.0026,0.28,0,0.239882042,0.2095
29.9,34,92,0.0026,0.16,0,0.239882042,0.2095
29.9,35,92,0.0026,0.08,0,0.239882042,0.2139
29.9,36,92,0.0026,0.05,0,0.239882042,0.2139
29.9,37,92,0.0026,0.03,0,0.239882042,0.2227
29.9,38,92,0.0026,0.03,0,0.239882042,0.2344
29.9,39,92,0.0026,0.03,0,0.239882042,0.2539
29.9,40,92,0.0026,0.02,0,0.239882042,0.2578
29.9,41,92,0.0026,0.03,0,0.239882042,0.2774
29.9,42,92,0.0026,0.02,0,0.239882042,0.2969
29.9,43,92,0.0026,0.01,0,0.239882042,0.3125
29.9,44,92,0.0026,0.04,0,0.239882042,0.3281
29.9,45,92,0.0026,0.02,0,0.239882042,0.3477
29.9,46,92,0.0026,0.01,0,0.239882042,0.3633
29.9,47,92,0.0026,0.01,0,0.239882042,0.375
29.9,48,92,0.0026,0.03,0,0.239882042,0.3906
29.9,49,92,0.0026,0.02,0,0.239882042,0.4063
29.9,50,92,0.0026,0.01,0,0.239882042,0.4219
29.9,15,183,0.0026,14.65,0,0.239882042,0.9678
29.9,18,183,0.0026,11,0,0.239882042,0.4033
29.9,20,183,0.0026,9.99,0,0.239882042,0.6353
29.9,21,183,0.0026,10.05,0,0.239882042,0.3223
29.9,22,183,0.0026,7.68,0,0.239882042,0.2871
29.9,23,183,0.0026,6.8,0,0.239882042,0.2715
29.9,24,183,0.0026,6.1,0,0.239882042,0.2515
29.9,25,183,0.0026,5.03,0,0.239882042,0.2285
29.9,26,183,0.0026,3.74,0,0.239882042,0.2315
29.9,27,183,0.0026,3.5,0,0.239882042,0.2227
29.9,28,183,0.0026,2.75,0,0.239882042,0.2166
29.9,29,183,0.0026,2.21,0,0.239882042,0.2109
29.9,30,183,0.0026,1.63,0,0.239882042,0.208
29.9,31,183,0.0026,1.21,0,0.239882042,0.209
29.9,32,183,0.0026,0.85,0,0.239882042,0.2073
29.9,33,183,0.0026,0.66,0,0.239882042,0.2073
29.9,34,183,0.0026,0.48,0,0.239882042,0.207
29.9,35,183,0.0026,0.31,0,0.239882042,0.2046
29.9,36,183,0.0026,0.2,0,0.239882042,0.2105
29.9,37,183,0.0026,0.14,0,0.239882042,0.2134
29.9,38,183,0.0026,0.1,0,0.239882042,0.2163
29.9,39,183,0.0026,0.08,0,0.239882042,0.2305
29.9,40,183,0.0026,0.07,0,0.239882042,0.2334
29.9,41,183,0.0026,0.09,0,0.239882042,0.2383
29.9,42,183,0.0026,0.04,0,0.239882042,0.2461
29.9,43,183,0.0026,0.03,0,0.239882042,0.252
29.9,44,183,0.0026,0.03,0,0.239882042,0.2578
29.9,45,183,0.0026,0.03,0,0.239882042,0.2578
29.9,50,183,0.0026,0.03,0,0.239882042,0.3125
29.9,20,274,0.0026,9.75,0,0.239882042,0.3125
29.9,23,274,0.0026,6.95,0,0.239882042,0.2471
29.9,25,274,0.0026,5.02,0,0.239882042,0.2222
29.9,28,274,0.0026,3,0,0.239882042,0.2117
29.9,30,274,0.0026,2.08,0,0.239882042,0.2078
29.9,32,274,0.0026,1.27,0,0.239882042,0.2061
29.9,35,274,0.0026,0.59,0,0.239882042,0.2063
29.9,37,274,0.0026,0.31,0,0.239882042,0.2085
29.9,40,274,0.0026,0.11,0,0.239882042,0.2109
29.9,15,554,0.0026,14.8,0,0.239882042,0.4302
29.9,18,554,0.0026,12.25,0,0.239882042,0.3252
29.9,20,554,0.0026,9.9,0,0.239882042,0.2192
29.9,23,554,0.0026,6.91,0,0.239882042,0.2163
29.9,25,554,0.0026,5.65,0,0.239882042,0.2173
29.9,28,554,0.0026,3.65,0,0.239882042,0.219
29.9,30,554,0.0026,3.05,0,0.239882042,0.2145
29.9,32,554,0.0026,2.15,0,0.239882042,0.2151
29.9,35,554,0.0026,1.41,0,0.239882042,0.2156
29.9,37,554,0.0026,1,0,0.239882042,0.2153
29.9,40,554,0.0026,0.59,0,0.239882042,0.2141
29.9,42,554,0.0026,0.38,0,0.239882042,0.2188
29.9,45,554,0.0026,0.26,0,0.239882042,0.221
29.9,47,554,0.0026,0.2,0,0.239882042,0.2222
29.9,50,554,0.0026,0.13,0,0.239882042,0.23
29.9,55,554,0.0026,0.07,0,0.239882042,0.2422
29.9,26.5,1,0.0026,0.01,1,0.239882042,0.9688
29.9,27,1,0.0026,0.01,1,0.239882042,0.875
29.9,27.5,1,0.0026,0.01,1,0.239882042,0.7188
29.9,28,1,0.0026,0.01,1,0.239882042,0.5938
29.9,28.5,1,0.0026,0.01,1,0.239882042,0.5
29.9,29,1,0.0026,0.03,1,0.239882042,0.4453
29.9,29.5,1,0.0026,0.06,1,0.239882042,0.3438
29.9,30,1,0.0026,0.25,1,0.239882042,0.3125
29.9,30.5,1,0.0026,0.66,1,0.239882042,0.3516
29.9,31,1,0.0026,1.12,1,0.239882042,0.5
29.9,31.5,1,0.0026,1.72,1,0.239882042,0.6094
29.9,32,1,0.0026,2.13,1,0.239882042,0.7031
29.9,32.5,1,0.0026,2.88,1,0.239882042,0.875
29.9,33,1,0.0026,3.16,1,0.239882042,0.5
29.9,35,1,0.0026,5.2,1,0.239882042,0.5
29.9,36,1,0.0026,6.01,1,0.239882042,0.5
29.9,24,8,0.0026,0.01,1,0.239882042,0.6563
29.9,25,8,0.0026,0.01,1,0.239882042,0.5469
29.9,25.5,8,0.0026,0.01,1,0.239882042,0.5469
29.9,26,8,0.0026,0.02,1,0.239882042,0.4844
29.9,26.5,8,0.0026,0.02,1,0.239882042,0.4297
29.9,27,8,0.0026,0.03,1,0.239882042,0.4023
29.9,27.5,8,0.0026,0.04,1,0.239882042,0.3438
29.9,28,8,0.0026,0.05,1,0.239882042,0.3164
29.9,28.5,8,0.0026,0.1,1,0.239882042,0.2754
29.9,29,8,0.0026,0.13,1,0.239882042,0.2539
29.9,29.5,8,0.0026,0.22,1,0.239882042,0.2393
29.9,30,8,0.0026,0.45,1,0.239882042,0.2246
29.9,30.5,8,0.0026,0.77,1,0.239882042,0.2246
29.9,31,8,0.0026,1.4,1,0.239882042,0.3164
29.9,31.5,8,0.0026,2.23,1,0.239882042,0.665
29.9,32,8,0.0026,2.72,1,0.239882042,0.3848
29.9,32.5,8,0.0026,2.81,1,0.239882042,0.4063
29.9,33,8,0.0026,3.15,1,0.239882042,0.502
29.9,33.5,8,0.0026,3.64,1,0.239882042,0.6738
29.9,34,8,0.0026,2.99,1,0.239882042,0.5234
29.9,34.5,8,0.0026,2.83,1,0.239882042,0.5703
29.9,25,15,0.0026,0.05,1,0.239882042,0.4688
29.9,25.5,15,0.0026,0.03,1,0.239882042,0.4492
29.9,27,15,0.0026,0.07,1,0.239882042,0.3633
29.9,27.5,15,0.0026,0.09,1,0.239882042,0.3027
29.9,28,15,0.0026,0.15,1,0.239882042,0.2793
29.9,28.5,15,0.0026,0.2,1,0.239882042,0.252
29.9,29,15,0.0026,0.26,1,0.239882042,0.2451
29.9,29.5,15,0.0026,0.39,1,0.239882042,0.2324
29.9,30,15,0.0026,0.57,1,0.239882042,0.2227
29.9,30.5,15,0.0026,1.14,1,0.239882042,0.2334
29.9,31,15,0.0026,1.27,1,0.239882042,0.2363
29.9,31.5,15,0.0026,1.11,1,0.239882042,0.4141
29.9,32,15,0.0026,2.18,1,0.239882042,0.2715
29.9,32.5,15,0.0026,2.15,1,0.239882042,0.5273
29.9,33,15,0.0026,3.28,1,0.239882042,0.5723
29.9,33.5,15,0.0026,3.81,1,0.239882042,0.6074
29.9,34,15,0.0026,3.8,1,0.239882042,0.5156
29.9,24,22,0.0026,0.07,1,0.239882042,0.4844
29.9,25,22,0.0026,0.1,1,0.239882042,0.4414
29.9,25.5,22,0.0026,0.18,1,0.239882042,0.4141
29.9,26,22,0.0026,0.04,1,0.239882042,0.3828
29.9,26.5,22,0.0026,0.05,1,0.239882042,0.3418
29.9,27,22,0.0026,0.07,1,0.239882042,0.3106
29.9,27.5,22,0.0026,0.1,1,0.239882042,0.2891
29.9,28,22,0.0026,0.21,1,0.239882042,0.2793
29.9,28.5,22,0.0026,0.35,1,0.239882042,0.2725
